time,pos_error
3.814697265625e-06,0.2988982756758416
0.0334320068359375,0.29656502326971906
0.06677818298339844,0.29296046124678504
0.09988141059875488,0.2878450093186932
0.13363432884216309,0.2820921305931151
0.16686177253723145,0.2767990905565078
0.20005536079406738,0.2703583443936585
0.23333048820495605,0.26433183281245237
0.2669563293457031,0.25780226738847806
0.3001220226287842,0.2547694317543095
0.3335747718811035,0.24542638549882298
0.36715197563171387,0.2392027245717661
0.4002838134765625,0.23246898553219833
0.43363332748413086,0.22630383676234175
0.46674513816833496,0.21984113329890848
0.5004050731658936,0.21358579802875272
0.5334393978118896,0.20709952387360317
0.5669631958007812,0.2008195793602591
0.5999195575714111,0.19761964438893223
0.6333522796630859,0.18816440771491677
0.6669955253601074,0.18165482981701864
0.7001993656158447,0.17528378243066445
0.733555793762207,0.16868757774657137
0.7667462825775146,0.1622314592477241
0.8000476360321045,0.15567470993820062
0.8336119651794434,0.14937900266706167
0.8664107322692871,0.14259639484204203
0.9003133773803711,0.13645423980774302
0.9335055351257324,0.12975292827781046
0.9667925834655762,0.12345444233993606
1.00003981590271,0.11699777979367214
1.0333099365234375,0.11081220569621772
1.0666193962097168,0.10419925925201678
1.1001055240631104,0.09815855461702873
1.133657693862915,0.09167155022854521
1.1669869422912598,0.08540080967726059
1.2001566886901855,0.07873131221624333
1.2335407733917236,0.07274386440424982
1.266817331314087,0.06629269895650365
1.3005344867706299,0.06025084007101637
1.3336515426635742,0.05397747619445614
1.366938591003418,0.04798444552028604
1.4000883102416992,0.04165108593467091
1.4333460330963135,0.0359160799997208
1.46663236618042,0.029717134829179395
1.5000081062316895,0.0244078921933674
1.5333545207977295,0.019046063164271456
1.5670180320739746,0.015672670139388747
1.6002790927886963,0.013486227776110695
1.6335017681121826,0.015156233683314799
1.6670055389404297,-0.017773878694718262
1.7003648281097412,-0.023163337938257377
1.7335569858551025,-0.02817260756673319
1.7669572830200195,-0.03403344645736543
1.800072193145752,-0.03997874981090914
1.833296775817871,-0.04623039027827607
1.8666613101959229,-0.05234187786886434
1.9001517295837402,-0.05862418788786002
1.9334290027618408,-0.06507240741026599
1.9669456481933594,-0.07126530878808467
2.00010347366333,-0.07780672907774433
2.033491849899292,-0.08403996344335649
2.0670013427734375,-0.090355552721753
2.09991717338562,-0.09662801062629076
2.1336350440979004,-0.10308160815357008
