time,pos_error
5.7220458984375e-06,0.29803925743196125
0.0331575870513916,0.29475058370327867
0.06650233268737793,0.28999232884143916
0.09990477561950684,0.2854446951998835
0.1330094337463379,0.2796874000239973
0.16651487350463867,0.2736477303549654
0.20000147819519043,0.2676518484428539
0.23335027694702148,0.2612568680659687
0.2665383815765381,0.2551053267743859
0.2996675968170166,0.24866295873716085
0.3336348533630371,0.24266456372191156
0.36652374267578125,0.23637237919499007
0.39960384368896484,0.23042506268585125
0.4331324100494385,0.22704145478577964
0.46641016006469727,0.21804062606050847
0.4999661445617676,0.21178727509146522
0.5329182147979736,0.2089391781856463
0.566253662109375,0.19925319383294912
0.5996379852294922,0.19325231096344347
0.6332945823669434,0.1896904784171084
0.6665565967559814,0.18090348159960534
0.7002415657043457,0.17472103678254927
0.7334096431732178,0.16857924599238255
0.7667756080627441,0.162206391338461
0.7999238967895508,0.15638175902572857
0.8332729339599609,0.14985955399245543
0.866696834564209,0.14382890972365767
0.8998816013336182,0.13747359617410662
0.9330301284790039,0.1313167925547039
0.9663083553314209,0.12471552809710432
0.999504804611206,0.1189109665752052
1.0329220294952393,0.11545932105446755
1.0667896270751953,0.10649005694665667
1.1000146865844727,0.09998290824447201
1.132770299911499,0.09397984041055232
1.166801929473877,0.08735821471110514
1.199944019317627,0.08148713175994252
1.233020305633545,0.07477950671015107
1.2665629386901855,0.06857223145166921
1.2998805046081543,0.062373110236564444
1.3331634998321533,0.059338688050246044
1.3665447235107422,0.04987942141928648
1.400036096572876,0.04394415277381079
1.4329586029052734,0.03760575409867793
1.4667596817016602,0.03188946093383666
1.5001084804534912,0.02578203947993324
1.5330345630645752,0.020521388308982723
1.566359043121338,0.015168958799430268
1.6000473499298096,0.011977416673847526
1.6332921981811523,0.010748759649474516
1.6666526794433594,-0.01365660300416014
1.7000293731689453,-0.017817724294803123
1.733161211013794,-0.02061535946595151
1.766218662261963,-0.028763448798017097
1.799980640411377,-0.03500180200558164
1.8330230712890625,-0.037902415353124816
1.8664956092834473,-0.047125887206973534
1.9000344276428223,-0.053326221231405416
1.933138370513916,-0.05963998054981672
1.966320276260376,-0.06594241448949291
2.000001907348633,-0.07201477238566406
2.0337436199188232,-0.07819531652246127
2.0667035579681396,-0.0846725071004933
2.100036859512329,-0.09089369767872782
2.1332406997680664,-0.09380024084331702
2.1663033962249756,-0.10357631554782655
2.1997008323669434,-0.10992722547543327
2.233048677444458,-0.11297924327898975
2.2666287422180176,-0.12273906233585687
2.299889326095581,-0.12907146208925946
2.332940101623535,-0.13559490714121322
2.3665201663970947,-0.14172926814957773
2.400020122528076,-0.14840767172167105
2.4329519271850586,-0.15447269486582751
2.46640682220459,-0.16094755113605821
2.500217914581299,-0.1673253577201808
2.533815622329712,-0.17359380283438358
2.566685914993286,-0.18003579518298643
2.6000516414642334,-0.18651785926143838
2.6333975791931152,-0.1927698784119144
2.6665642261505127,-0.19915581234788798
2.6998720169067383,-0.20531763255318355
2.732851266860962,-0.21159208106153637
2.7664647102355957,-0.21737425656244136
2.7999114990234375,-0.22241725263949763
2.832833766937256,-0.22619339966229646
2.866586208343506,-0.22814076447375037
2.8998115062713623,-0.2281912102244364
2.932878255844116,-0.22665193060018693
2.966320753097534,-0.22359052430149412
2.999674081802368,-0.21985859538712968
3.0328757762908936,-0.21505726169227152
3.0665388107299805,-0.20960494983110903
3.1000053882598877,-0.20413656796922744
3.133023500442505,-0.1980649408456014
3.1661791801452637,-0.19179564275096025
3.200075149536133,-0.18555890549716994
3.2328741550445557,-0.17907410021610357
3.2666447162628174,-0.1726598727138514
3.300065755844116,-0.16627635100672256
3.3329148292541504,-0.15987994859142776
3.3662731647491455,-0.1535120873921586
3.3998780250549316,-0.14706818497804436
