time,pos_error
6.4373016357421875e-06,0.2965384211425022
0.032997846603393555,0.29475154392774805
0.06633734703063965,0.29023372563621397
0.0995795726776123,0.28227150857668987
0.13297653198242188,0.27926387325334756
0.16629815101623535,0.2731488564607926
0.19944262504577637,0.2636795595665415
0.23321008682250977,0.26032456407647064
0.2667074203491211,0.2539192566197018
0.29975318908691406,0.2474958304357657
0.33339834213256836,0.24100314066829287
0.3663909435272217,0.23479873594090084
0.3993358612060547,0.22520250013230458
0.43303680419921875,0.22208774742970638
0.4664797782897949,0.21593315877922004
0.4995396137237549,0.2060388641250428
0.532944917678833,0.20267972617379368
0.5664598941802979,0.19615813091254186
0.5996289253234863,0.18973494222048368
0.6331145763397217,0.1833112605356203
0.6665380001068115,0.17680156303986072
0.7005095481872559,0.16712388038206788
0.7332394123077393,0.16385743745212614
0.766547441482544,0.15724624860925912
0.8002753257751465,0.14732828453930352
0.8330144882202148,0.14408831382721782
0.8665263652801514,0.13755535560371163
0.8993229866027832,0.12816315900186284
0.9332976341247559,0.12495390107423575
0.9663162231445312,0.11875819802555765
0.9996004104614258,0.11223803538596747
1.0330052375793457,0.10603105044405654
1.0662882328033447,0.09920504289234916
1.0995407104492188,0.0898616795995102
1.1329443454742432,0.08646228618265044
1.1663844585418701,0.08032896571531177
1.200469970703125,0.07072113872021356
1.233048439025879,0.06783772304002325
1.2662088871002197,0.061312341278556705
1.2998542785644531,0.05516287136766643
1.3329508304595947,0.049056104124989786
1.3663911819458008,0.04316628961473427
1.3994948863983154,0.0373228263325465
1.4329323768615723,0.031798253976716886
1.4665918350219727,0.02617328652024063
1.499499797821045,0.019791768978733408
1.5332667827606201,0.018356747579002398
1.5663831233978271,0.01651236415047294
1.5996215343475342,-0.019101029032868075
1.6333286762237549,-0.020507331324363144
1.6663753986358643,-0.025143695920499077
1.699608325958252,-0.029988786643578763
1.7332050800323486,-0.035733781858994715
1.7663168907165527,-0.04142311738315765
1.7995922565460205,-0.05073558590679051
1.8328897953033447,-0.05342244678276227
1.8663787841796875,-0.060067380051319195
1.899491786956787,-0.066006990048098
1.933265209197998,-0.07269473781915663
1.9667022228240967,-0.0785713754644207
1.9994680881500244,-0.08802122982448368
2.033041477203369,-0.09115918345335376
2.066398859024048,-0.09768972196269719
2.099362850189209,-0.10726489082274311
2.1329894065856934,-0.11065844919805563
2.166522979736328,-0.11667592490121753
2.199361801147461,-0.1263673103022088
2.233084201812744,-0.1292917533315685
2.2662434577941895,-0.1360503575403772
2.2994160652160645,-0.14543467975450375
2.333345651626587,-0.1488686861946776
2.366727352142334,-0.15469284458203503
2.400062084197998,-0.16430073757416974
2.4333815574645996,-0.16752529012933895
2.466456651687622,-0.17404422071534426
2.500255584716797,-0.18358890345796944
2.5331201553344727,-0.18650296595524732
2.566490888595581,-0.19261957701039972
2.5994133949279785,-0.2023243914647277
2.632934331893921,-0.20532180046553297
2.66660213470459,-0.2119923936256724
2.699969530105591,-0.22168828522127784
2.7329232692718506,-0.22475842279721367
2.7662415504455566,-0.2309609647849111
2.7996973991394043,-0.24029859910467063
2.833264112472534,-0.2438267235023645
2.866346836090088,-0.2499631352513658
2.900096893310547,-0.2545529813523157
2.933128833770752,-0.25528118039981823
2.9665369987487793,-0.2541347212929884
2.9998459815979004,-0.2513529935125041
3.0329957008361816,-0.24582534194633598
3.0663251876831055,-0.24331927948602416
3.0996341705322266,-0.23706068012661874
3.1329243183135986,-0.23204496769660354
3.166645050048828,-0.22494592200488367
3.199993371963501,-0.2163383537654548
3.2329907417297363,-0.2122672752591043
3.2663934230804443,-0.2066034565333418
3.2993555068969727,-0.1961440725454024
3.333127021789551,-0.19342215438707383
3.3663666248321533,-0.1864972199910573
3.3994410037994385,-0.1772312637200944
3.4330317974090576,-0.1733025723904079
3.466400384902954,-0.1675887290939442
3.4997665882110596,-0.15723818560356453
3.5330753326416016,-0.15456322809168782
3.566499710083008,-0.14749575025183706
3.60028076171875,-0.13893426985422702
3.6332716941833496,-0.1347776113851925
3.666602373123169,-0.128934824464401
3.6993930339813232,-0.11888967103506255
3.7332162857055664,-0.11269513172725237
3.7663698196411133,-0.10845576481069051
3.7996444702148438,-0.09959710330358236
3.833003282546997,-0.09557236861868924
3.8663415908813477,-0.08998233447569606
3.8998630046844482,-0.07987711301568577
3.932934045791626,-0.07748084630950415
3.9662587642669678,-0.0700267670209672
3.9995007514953613,-0.06090656368064195
4.0334792137146,-0.05752597516724721
4.066326141357422,-0.05228444683138604
4.099418640136719,-0.04279229045010534
4.133357763290405,-0.04006946093519125
4.166481256484985,-0.03334388129739932
4.200225830078125,-0.025703933843076926
4.233006238937378,-0.023529490514259423
4.266300201416016,-0.020271382187839502
4.299623489379883,0.01770310913758013
4.33311653137207,0.018372945281880278
4.366376638412476,0.02118311977088169
4.399851322174072,0.027374250967916566
4.43309473991394,0.030295141584526238
4.46673846244812,0.035132078352575306
4.499536752700806,0.04388604841393621
4.533263921737671,0.046802560888605724
4.566284418106079,0.05339867929442671
4.599403381347656,0.0626057968513819
4.633260250091553,0.06605237930780522
4.666369438171387,0.07149907936734222
4.699414968490601,0.08102012319436239
4.733018159866333,0.08432974591551706
4.766315221786499,0.09126217048937667
4.799354314804077,0.10123849381824446
4.833273410797119,0.10448563063731263
4.866243362426758,0.11005362526278803
4.899722576141357,0.1200485516541906
4.9328460693359375,0.12332135888208806
4.966526746749878,0.13016112618184172
4.999459266662598,0.14032631964826256
5.033108234405518,0.14328773782880158
5.066481590270996,0.1495143464504585
5.099399566650391,0.15754402770603654
5.1329145431518555,0.15973102739221834
5.166360378265381,0.16452911929531286
5.199295997619629,0.16558496610878298
5.233385324478149,0.16549897774851957
5.266624212265015,0.16458062115615318
5.3003175258636475,0.15971321683887812
5.333226203918457,0.15765791969216256
5.3664727210998535,0.15319564681687528
5.399751424789429,0.1445393183197089
5.4331746101379395,0.14174425966043538
5.466359615325928,0.1359624255844202
5.499614953994751,0.12961848192671754
5.533083438873291,0.12378254950905157
5.566317081451416,0.11730723812219153
5.599437713623047,0.10758586285250049
5.633071422576904,0.10478308018133044
5.66672420501709,0.09830408820273082
5.699793338775635,0.09193742860530818
5.733250141143799,0.08572603402328427
5.766422748565674,0.07921480316965987
5.799679517745972,0.06969629054212599
5.832970380783081,0.06681190313574996
5.866592884063721,0.060835047299110066
5.89948844909668,0.051634824291022556
5.9329657554626465,0.04876034056377437
5.966417551040649,0.04298268562338377
6.000107765197754,0.033963637818873994
6.033231973648071,0.03161881182152132
6.066615581512451,0.02660240291186509
6.100255727767944,0.020127058115866143
6.1331787109375,0.018810546124267226
6.166622161865234,0.017362231824421995
6.19945502281189,-0.01940112741984296
6.233087062835693,-0.021335508280355242
6.266554117202759,-0.025615542265502077
